cod_condicao_pagamento;cod_pessoa_cliente;cod_pessoa_representante;dta_emissao;seq_pre_venda;val_total_pre_venda
2;1;685;17/06/2017 00:00;46443;29,5
2;1;685;17/06/2017 00:00;46444;25
2;1;685;17/06/2017 00:00;46445;106,8
2;1;685;17/06/2017 00:00;46446;145,56
2;1;685;17/06/2017 00:00;46448;77,74
2;1;685;17/06/2017 00:00;46449;112,15
2;1;685;17/06/2017 00:00;46450;105
2;1;685;17/06/2017 00:00;46451;71,4
2;1;685;17/06/2017 00:00;46452;22
2;1;685;17/06/2017 00:00;46453;282,88
2;1;685;17/06/2017 00:00;46455;19
2;1;685;17/06/2017 00:00;46456;108
2;1;685;17/06/2017 00:00;46457;31,15
2;1;685;17/06/2017 00:00;46458;50
2;1;685;17/06/2017 00:00;46459;366,35
2;1;685;17/06/2017 00:00;46470;87,01
2;1;685;17/06/2017 00:00;46471;143,87
2;1;685;17/06/2017 00:00;46472;47,76
2;1;685;17/06/2017 00:00;46475;360,6
2;1;685;17/06/2017 00:00;46477;44
2;1;685;17/06/2017 00:00;46478;55
2;1;685;19/06/2017 00:00;46101;24
2;1;685;19/06/2017 00:00;46103;204
2;1;685;19/06/2017 00:00;46107;12
2;1;685;19/06/2017 00:00;46108;267,32
2;1;685;19/06/2017 00:00;46109;98,68
2;1;685;19/06/2017 00:00;46111;27
2;1;685;19/06/2017 00:00;46112;59,4
2;1;685;19/06/2017 00:00;46113;105
2;1;685;19/06/2017 00:00;46114;40,5
2;1;685;19/06/2017 00:00;46115;55,03
2;1;685;19/06/2017 00:00;46236;210,39
2;1;685;19/06/2017 00:00;46238;445,52
2;1;685;19/06/2017 00:00;46239;86
2;1;685;19/06/2017 00:00;46240;70
2;1;685;19/06/2017 00:00;46241;22
2;1;685;19/06/2017 00:00;46242;27
2;1;685;19/06/2017 00:00;46243;70,5
2;1;685;19/06/2017 00:00;46244;62,3
2;1;685;19/06/2017 00:00;46245;105
2;1;685;19/06/2017 00:00;46247;85,03
2;1;685;19/06/2017 00:00;46249;49
2;1;685;19/06/2017 00:00;46251;108,8
2;1;685;19/06/2017 00:00;46252;381
2;1;685;19/06/2017 00:00;46255;100,92
2;1;685;19/06/2017 00:00;46256;78,15
2;1;685;19/06/2017 00:00;46257;360,08
2;1;685;19/06/2017 00:00;46262;22
2;1;685;19/06/2017 00:00;46264;430
2;1;685;19/06/2017 00:00;46265;93
2;1;685;19/06/2017 00:00;46268;22
2;1;685;19/06/2017 00:00;46269;87,01
2;1;685;19/06/2017 00:00;46271;47
2;1;685;20/06/2017 00:00;46483;165,94
2;1;685;20/06/2017 00:00;46485;347,2
2;1;685;20/06/2017 00:00;46486;69,68
2;1;685;20/06/2017 00:00;46488;250,36
2;1;685;20/06/2017 00:00;46490;84,5
2;1;685;20/06/2017 00:00;46491;210
2;1;685;20/06/2017 00:00;46492;177
2;1;685;20/06/2017 00:00;46494;126,63
2;1;685;20/06/2017 00:00;46498;27
2;1;685;20/06/2017 00:00;46499;47,6
2;1;685;20/06/2017 00:00;46501;23,8
2;1;685;20/06/2017 00:00;46502;92,3
2;1;685;20/06/2017 00:00;46503;238,8
2;1;685;20/06/2017 00:00;46504;105
2;1;685;20/06/2017 00:00;46507;105
2;1;685;20/06/2017 00:00;46509;108
2;1;685;20/06/2017 00:00;46510;128,5
2;1;685;20/06/2017 00:00;46511;105
2;1;685;20/06/2017 00:00;46513;182,74
2;1;685;20/06/2017 00:00;46514;138,5
2;1;685;20/06/2017 00:00;46515;489,8
2;1;685;20/06/2017 00:00;46517;65,87
2;1;685;20/06/2017 00:00;46521;10
2;1;685;20/06/2017 00:00;46523;45,76
2;1;685;20/06/2017 00:00;46525;54,95
2;1;685;21/06/2017 00:00;46520;87,8
2;1;685;21/06/2017 00:00;46530;45,4
2;1;685;21/06/2017 00:00;46532;116,13
2;1;685;21/06/2017 00:00;46533;27
2;1;685;21/06/2017 00:00;46535;67
2;1;685;21/06/2017 00:00;46537;210
2;1;685;21/06/2017 00:00;46539;9,2
2;1;685;21/06/2017 00:00;46540;210
2;1;685;21/06/2017 00:00;46542;78,91
2;1;685;21/06/2017 00:00;46543;19,8
2;1;685;21/06/2017 00:00;46544;152,6
2;1;685;21/06/2017 00:00;46546;52
2;1;685;21/06/2017 00:00;46547;80
2;1;685;21/06/2017 00:00;46548;29
2;1;685;21/06/2017 00:00;46550;284,6
2;1;685;21/06/2017 00:00;46552;110,7
2;1;685;21/06/2017 00:00;46553;50,5
2;1;685;21/06/2017 00:00;46556;33
2;1;685;21/06/2017 00:00;46557;133
2;1;685;21/06/2017 00:00;46558;104,74
2;1;685;21/06/2017 00:00;46559;29
2;1;685;21/06/2017 00:00;46561;153,63
2;1;685;21/06/2017 00:00;46564;105
2;1;685;21/06/2017 00:00;46568;469,1
2;1;685;21/06/2017 00:00;46569;44
2;1;685;21/06/2017 00:00;46575;17
2;1;685;21/06/2017 00:00;46578;141,5
2;1;685;21/06/2017 00:00;46579;23,8
2;1;685;21/06/2017 00:00;46581;16
2;1;685;21/06/2017 00:00;46583;39
2;1;685;21/06/2017 00:00;46585;10
2;1;685;21/06/2017 00:00;46588;396,16
2;1;685;21/06/2017 00:00;46589;128,88
2;1;685;21/06/2017 00:00;46590;49
2;1;685;21/06/2017 00:00;46591;47,76
2;1;685;22/06/2017 00:00;46594;119
2;1;685;22/06/2017 00:00;46596;420
2;1;685;22/06/2017 00:00;46597;125,74
2;1;685;22/06/2017 00:00;46598;23,88
2;1;685;22/06/2017 00:00;46599;7,4
2;1;685;22/06/2017 00:00;46604;275
2;1;685;22/06/2017 00:00;46605;71
2;1;685;22/06/2017 00:00;46610;43,6
2;1;685;22/06/2017 00:00;46622;115,76
2;1;685;22/06/2017 00:00;46623;9,9
2;1;685;22/06/2017 00:00;46625;143,66
2;1;685;22/06/2017 00:00;46626;290
2;1;685;22/06/2017 00:00;46631;16,38
2;1;685;22/06/2017 00:00;46638;155,7
2;1;685;22/06/2017 00:00;46639;271
2;1;685;22/06/2017 00:00;46641;877,5
2;1;685;22/06/2017 00:00;46651;8,5
2;1;685;22/06/2017 00:00;46652;53,8
2;1;685;22/06/2017 00:00;46653;287,74
2;1;685;22/06/2017 00:00;46660;100
2;1;685;22/06/2017 00:00;46662;105
2;1;685;22/06/2017 00:00;46682;104,41
2;1;685;22/06/2017 00:00;46693;22,68
2;1;685;22/06/2017 00:00;46702;138,5
2;1;685;22/06/2017 00:00;46704;337
2;1;685;22/06/2017 00:00;46706;140,67
2;1;685;22/06/2017 00:00;46708;27
2;1;685;22/06/2017 00:00;46711;277,86
2;1;685;22/06/2017 00:00;46712;63,82
2;1;685;22/06/2017 00:00;46715;154,18
2;1;685;22/06/2017 00:00;46716;36,6
2;1;685;22/06/2017 00:00;46717;22
2;1;685;22/06/2017 00:00;46720;164,37
2;1;685;22/06/2017 00:00;46723;69,5
2;1;685;22/06/2017 00:00;46727;381,2
2;1;685;22/06/2017 00:00;46730;81,5
2;1;685;22/06/2017 00:00;46731;27
2;1;685;22/06/2017 00:00;46732;22,7
2;1;685;22/06/2017 00:00;46736;894,28
2;1;685;22/06/2017 00:00;46740;272,64
2;1;685;22/06/2017 00:00;46741;70,68
2;1;685;22/06/2017 00:00;46742;12
2;1;685;22/06/2017 00:00;46749;31
2;1;685;22/06/2017 00:00;46750;50,5
2;1;685;22/06/2017 00:00;46751;21
2;1;685;22/06/2017 00:00;46752;26,5
2;1;685;23/06/2017 00:00;46755;101,3
2;1;685;23/06/2017 00:00;46756;100
2;1;685;23/06/2017 00:00;46767;101,62
2;1;685;23/06/2017 00:00;46769;280
2;1;685;23/06/2017 00:00;46774;31,14
2;1;685;23/06/2017 00:00;46776;28,05
2;1;685;23/06/2017 00:00;46777;77,74
2;1;685;23/06/2017 00:00;46779;27
2;1;685;23/06/2017 00:00;46781;101,96
2;1;685;23/06/2017 00:00;46783;484,5
2;1;685;23/06/2017 00:00;46785;26,13
2;1;685;23/06/2017 00:00;46786;54
2;1;685;23/06/2017 00:00;46788;29
2;1;685;23/06/2017 00:00;46789;54
2;1;685;23/06/2017 00:00;46791;27
2;1;685;23/06/2017 00:00;46795;113,8
2;1;685;23/06/2017 00:00;46797;57,5
2;1;685;23/06/2017 00:00;46800;570
2;1;685;23/06/2017 00:00;46801;22
2;1;685;23/06/2017 00:00;46803;287,83
2;1;685;23/06/2017 00:00;46805;23,88
2;1;685;23/06/2017 00:00;46812;11
2;1;685;23/06/2017 00:00;46813;63
2;1;685;23/06/2017 00:00;46814;4,5
2;1;685;23/06/2017 00:00;46832;51
2;1;685;23/06/2017 00:00;46833;233,8
2;1;685;23/06/2017 00:00;46837;11,88
2;1;685;23/06/2017 00:00;46838;72
2;1;685;23/06/2017 00:00;46842;109,6
2;1;685;23/06/2017 00:00;46852;27
2;1;685;23/06/2017 00:00;46854;74,5
2;1;685;23/06/2017 00:00;46877;45,8
2;1;685;23/06/2017 00:00;46885;111,08
2;1;685;23/06/2017 00:00;46886;125,14
2;1;685;23/06/2017 00:00;46888;91,88
2;1;685;23/06/2017 00:00;46890;25
2;1;685;23/06/2017 00:00;46892;108
2;1;685;23/06/2017 00:00;46903;86,08
2;1;685;23/06/2017 00:00;46906;363,52
2;1;685;23/06/2017 00:00;46908;129,6
2;1;685;23/06/2017 00:00;46909;312,3
2;1;685;23/06/2017 00:00;46911;21
2;1;685;23/06/2017 00:00;46912;735
2;1;685;23/06/2017 00:00;46915;278
2;1;685;23/06/2017 00:00;46916;453
2;1;685;23/06/2017 00:00;46917;59,76
2;1;685;23/06/2017 00:00;46918;33,15
2;1;685;23/06/2017 00:00;46919;59,4
2;1;685;23/06/2017 00:00;46920;213,58
2;1;685;23/06/2017 00:00;46921;68
2;1;685;23/06/2017 00:00;46922;39
2;1;685;23/06/2017 00:00;46923;251
2;1;685;23/06/2017 00:00;46924;30,5
2;1;685;23/06/2017 00:00;46926;48,5
2;1;685;23/06/2017 00:00;46927;201,04
2;1;685;23/06/2017 00:00;46928;41,4
2;1;685;23/06/2017 00:00;46929;45,36
2;1;685;23/06/2017 00:00;46931;50
2;1;685;23/06/2017 00:00;46932;193,9
2;1;685;24/06/2017 00:00;46930;142,8
2;1;685;24/06/2017 00:00;46937;10
2;1;685;24/06/2017 00:00;46938;145,8
2;1;685;24/06/2017 00:00;46942;360
2;1;685;24/06/2017 00:00;46943;194,9
2;1;685;24/06/2017 00:00;46944;62,28
2;1;685;24/06/2017 00:00;46945;188,25
2;1;685;24/06/2017 00:00;46947;87,8
2;1;685;24/06/2017 00:00;46951;27
2;1;685;24/06/2017 00:00;46952;240,51
2;1;685;24/06/2017 00:00;46953;281,15
2;1;685;24/06/2017 00:00;46958;254,96
2;1;685;24/06/2017 00:00;46960;53,6
2;1;685;24/06/2017 00:00;46964;161,4
2;1;685;24/06/2017 00:00;46967;210
2;1;685;24/06/2017 00:00;46968;39,9
2;1;685;24/06/2017 00:00;46969;201,1
2;1;685;24/06/2017 00:00;46970;64
2;1;685;24/06/2017 00:00;47022;59,5
2;1;685;24/06/2017 00:00;47026;263,41
2;1;685;24/06/2017 00:00;47027;162,5
2;1;685;24/06/2017 00:00;47028;125,3
2;1;685;24/06/2017 00:00;47029;85,15
2;1;685;24/06/2017 00:00;47031;69
2;1;685;24/06/2017 00:00;47038;143,28
2;1;685;24/06/2017 00:00;47041;129,4
2;1;685;24/06/2017 00:00;47043;401,63
2;1;685;24/06/2017 00:00;47044;47,76
2;1;685;24/06/2017 00:00;47046;78,64
2;1;685;24/06/2017 00:00;47051;70,4
2;1;685;24/06/2017 00:00;47053;66
2;1;685;24/06/2017 00:00;47054;119
2;1;685;24/06/2017 00:00;47064;94,62
2;1;685;24/06/2017 00:00;47067;237
2;1;685;24/06/2017 00:00;47068;453,6
2;1;685;24/06/2017 00:00;47070;232
2;1;685;24/06/2017 00:00;47072;31,68
2;1;685;24/06/2017 00:00;47076;23,88
2;1;685;24/06/2017 00:00;47078;93
2;1;685;24/06/2017 00:00;47079;27
2;1;685;24/06/2017 00:00;47082;202,8
2;1;685;24/06/2017 00:00;47083;126,96
2;1;685;24/06/2017 00:00;47090;283,47
2;1;685;24/06/2017 00:00;47092;295
2;1;685;24/06/2017 00:00;47095;342
2;1;685;24/06/2017 00:00;47101;108
2;1;685;24/06/2017 00:00;47115;131,64
2;1;685;24/06/2017 00:00;47116;189,65
2;1;685;24/06/2017 00:00;47117;72,5
2;1;685;24/06/2017 00:00;47118;180,02
2;1;685;24/06/2017 00:00;47119;70
2;1;685;24/06/2017 00:00;47120;1400
2;1;685;24/06/2017 00:00;47194;315
2;1;685;24/06/2017 00:00;47195;202,8
2;1;685;24/06/2017 00:00;47209;522,5
2;1;685;24/06/2017 00:00;47213;81,95
2;1;685;24/06/2017 00:00;47216;86,6
2;1;685;26/06/2017 00:00;47012;173
2;1;685;26/06/2017 00:00;47017;28,5
2;1;685;26/06/2017 00:00;47018;36,3
2;1;685;26/06/2017 00:00;47020;129
2;1;685;26/06/2017 00:00;47032;60
2;1;685;26/06/2017 00:00;47102;99,14
2;1;685;26/06/2017 00:00;47103;237,44
2;1;685;26/06/2017 00:00;47105;17
2;1;685;26/06/2017 00:00;47106;210
2;1;685;26/06/2017 00:00;47107;23,88
2;1;685;26/06/2017 00:00;47108;106,2
2;1;685;26/06/2017 00:00;47109;359,98
2;1;685;26/06/2017 00:00;47110;92,64
2;1;685;26/06/2017 00:00;47111;22
2;1;685;26/06/2017 00:00;47112;88,9
2;1;685;26/06/2017 00:00;47113;29
2;1;685;26/06/2017 00:00;47114;29
2;1;685;27/06/2017 00:00;47154;27
2;1;685;27/06/2017 00:00;47155;46,56
2;1;685;27/06/2017 00:00;47159;54
2;1;685;27/06/2017 00:00;47160;87,8
2;1;685;27/06/2017 00:00;47161;63,4
2;1;685;27/06/2017 00:00;47162;249,6
2;1;685;27/06/2017 00:00;47163;57,26
2;1;685;27/06/2017 00:00;47179;105
2;1;685;27/06/2017 00:00;47180;116,61
2;1;685;27/06/2017 00:00;47183;154
2;1;685;27/06/2017 00:00;47184;21,5
2;1;685;27/06/2017 00:00;47185;76,7
2;1;685;27/06/2017 00:00;47187;268,17
2;1;685;27/06/2017 00:00;47188;126
2;1;685;27/06/2017 00:00;47191;59
2;1;685;27/06/2017 00:00;47224;256,4
2;1;685;27/06/2017 00:00;47227;426,76
2;1;685;27/06/2017 00:00;47234;278
2;1;685;27/06/2017 00:00;47236;25,6
2;1;685;27/06/2017 00:00;47237;175,02
2;1;685;27/06/2017 00:00;47239;146
2;1;685;27/06/2017 00:00;47240;120,72
2;1;685;27/06/2017 00:00;47241;66
2;1;685;27/06/2017 00:00;47242;59,4
2;1;685;27/06/2017 00:00;47243;254,74
2;1;685;27/06/2017 00:00;47244;194,3
2;1;685;27/06/2017 00:00;47245;250
2;1;685;27/06/2017 00:00;47246;54
2;1;685;27/06/2017 00:00;47247;48,87
2;1;685;28/06/2017 00:00;47252;61,5
2;1;685;28/06/2017 00:00;47256;216,6
2;1;685;28/06/2017 00:00;47257;47
2;1;685;28/06/2017 00:00;47258;240
2;1;685;28/06/2017 00:00;47262;336
2;1;685;28/06/2017 00:00;47265;70,5
2;1;685;28/06/2017 00:00;47296;62,56
2;1;685;28/06/2017 00:00;47297;47
2;1;685;28/06/2017 00:00;47298;124,56
2;1;685;28/06/2017 00:00;47301;25
2;1;685;28/06/2017 00:00;47302;7
2;1;685;28/06/2017 00:00;47303;25
2;1;685;28/06/2017 00:00;47304;24
2;1;685;28/06/2017 00:00;47333;190
2;1;685;28/06/2017 00:00;47334;68
2;1;685;28/06/2017 00:00;47344;69,5
2;1;685;28/06/2017 00:00;47346;25,5
2;1;685;28/06/2017 00:00;47351;118
2;1;685;28/06/2017 00:00;47353;22
2;1;685;28/06/2017 00:00;47355;111
2;1;685;28/06/2017 00:00;47358;88,3
2;1;685;28/06/2017 00:00;47362;121,67
2;1;685;28/06/2017 00:00;47369;210
2;1;685;28/06/2017 00:00;47370;27,9
2;1;685;28/06/2017 00:00;47373;49
2;1;685;28/06/2017 00:00;47376;154,02
2;1;685;28/06/2017 00:00;47377;105
2;1;685;28/06/2017 00:00;47378;69,5
2;1;685;28/06/2017 00:00;47379;17,9
2;1;685;28/06/2017 00:00;47380;231,92
2;1;685;28/06/2017 00:00;47381;71,64
2;1;685;29/06/2017 00:00;47386;52,5
2;1;685;29/06/2017 00:00;47389;45,36
2;1;685;29/06/2017 00:00;47391;210
2;1;685;29/06/2017 00:00;47393;27
2;1;685;29/06/2017 00:00;47416;219,1
2;1;685;29/06/2017 00:00;47421;315
2;1;685;29/06/2017 00:00;47424;291
2;1;685;29/06/2017 00:00;47427;29
2;1;685;29/06/2017 00:00;47428;104
2;1;685;29/06/2017 00:00;47429;27
2;1;685;29/06/2017 00:00;47430;210
2;1;685;29/06/2017 00:00;47431;434
2;1;685;29/06/2017 00:00;47433;116
2;1;685;29/06/2017 00:00;47434;80,15
2;1;685;29/06/2017 00:00;47435;22
2;1;685;29/06/2017 00:00;47436;48
2;1;685;29/06/2017 00:00;47437;90,15
2;1;685;29/06/2017 00:00;47450;23,88
2;1;685;29/06/2017 00:00;47451;221,61
2;1;685;29/06/2017 00:00;47456;164,5
2;1;685;29/06/2017 00:00;47462;210
2;1;685;29/06/2017 00:00;47469;140
2;1;685;29/06/2017 00:00;47471;59,4
2;1;685;29/06/2017 00:00;47474;70,28
2;1;685;29/06/2017 00:00;47477;15
2;1;685;29/06/2017 00:00;47481;66
2;1;685;29/06/2017 00:00;47514;27
2;1;685;29/06/2017 00:00;47515;62,67
2;1;685;29/06/2017 00:00;47516;137,68
2;1;685;29/06/2017 00:00;47521;51
2;1;685;29/06/2017 00:00;47523;1380,75
2;1;685;29/06/2017 00:00;47525;22,7
2;1;685;29/06/2017 00:00;47528;475,15
2;1;685;29/06/2017 00:00;47531;14,9
2;1;685;29/06/2017 00:00;47534;218
2;1;685;29/06/2017 00:00;47535;32,8
2;1;685;29/06/2017 00:00;47537;54,65
2;1;685;29/06/2017 00:00;47541;27
2;1;685;29/06/2017 00:00;47542;62,3
2;1;685;29/06/2017 00:00;47543;38,87
2;1;685;30/06/2017 00:00;47546;210
2;1;685;30/06/2017 00:00;47553;115
2;1;685;30/06/2017 00:00;47561;106,88
2;1;685;30/06/2017 00:00;47562;134
2;1;685;30/06/2017 00:00;47565;25
2;1;685;30/06/2017 00:00;47569;23,88
2;1;685;30/06/2017 00:00;47571;68
2;1;685;30/06/2017 00:00;47588;151,8
2;1;685;30/06/2017 00:00;47591;203,6
2;1;685;30/06/2017 00:00;47592;220,38
2;1;685;30/06/2017 00:00;47593;43,68
2;1;685;30/06/2017 00:00;47595;70
2;1;685;30/06/2017 00:00;47597;348
2;1;685;30/06/2017 00:00;47600;219
2;1;685;30/06/2017 00:00;47603;69,5
2;1;685;30/06/2017 00:00;47605;280,74
2;1;685;30/06/2017 00:00;47611;153,05
2;1;685;30/06/2017 00:00;47613;29
2;1;685;30/06/2017 00:00;47615;105
2;1;685;30/06/2017 00:00;47619;210
2;1;685;30/06/2017 00:00;47622;50,88
2;1;685;30/06/2017 00:00;47636;155,48
2;1;685;30/06/2017 00:00;47640;99,8
2;1;685;30/06/2017 00:00;47659;105
2;1;685;30/06/2017 00:00;47661;353,87
2;1;685;30/06/2017 00:00;47664;177
2;1;685;30/06/2017 00:00;47671;31,15
2;1;685;30/06/2017 00:00;47673;173
2;1;685;30/06/2017 00:00;47683;23,88
2;1;685;30/06/2017 00:00;47684;133,5
2;1;685;30/06/2017 00:00;47685;505
2;1;685;30/06/2017 00:00;47687;71,4
2;1;685;30/06/2017 00:00;47688;68
2;1;685;30/06/2017 00:00;47689;138,5
2;1;685;30/06/2017 00:00;47690;79
2;1;685;30/06/2017 00:00;47691;54
2;1;685;30/06/2017 00:00;47692;242,28
2;1;685;30/06/2017 00:00;47694;31,15
2;1;685;30/06/2017 00:00;47695;144
2;1;685;30/06/2017 00:00;47696;630
2;1;685;30/06/2017 00:00;47697;117
2;1;685;30/06/2017 00:00;47698;25
2;1;685;30/06/2017 00:00;47699;99
2;1;685;30/06/2017 00:00;47700;317,87
2;1;685;30/06/2017 00:00;47704;43,6
2;1;685;30/06/2017 00:00;47705;44
2;1;685;30/06/2017 00:00;47709;27
2;1;685;30/06/2017 00:00;47710;8,5
2;1;685;30/06/2017 00:00;47711;21
2;1;685;30/06/2017 00:00;47712;22
2;1;685;30/06/2017 00:00;47713;10,8
2;1;685;30/06/2017 00:00;47717;22
2;1;685;30/06/2017 00:00;47718;24
2;1;685;30/06/2017 00:00;47725;35
2;1;685;01/07/2017 00:00;47703;105
2;1;685;01/07/2017 00:00;47730;349,64
2;1;685;01/07/2017 00:00;47731;30
2;1;685;01/07/2017 00:00;47732;191,9
2;1;685;01/07/2017 00:00;47733;136,15
2;1;685;01/07/2017 00:00;47734;16,6
2;1;685;01/07/2017 00:00;47739;97,75
2;1;685;01/07/2017 00:00;47740;95,52
2;1;685;01/07/2017 00:00;47741;38,87
2;1;685;01/07/2017 00:00;47819;62,3
2;1;685;01/07/2017 00:00;47820;278
2;1;685;01/07/2017 00:00;47825;283,58
2;1;685;01/07/2017 00:00;47826;592,88
2;1;685;01/07/2017 00:00;47827;94
2;1;685;01/07/2017 00:00;47828;25
2;1;685;01/07/2017 00:00;47829;328
2;1;685;01/07/2017 00:00;47837;346,15
2;1;685;01/07/2017 00:00;47839;395,77
2;1;685;01/07/2017 00:00;47840;71,7
2;1;685;01/07/2017 00:00;47843;81,12
2;1;685;01/07/2017 00:00;47844;54
2;1;685;01/07/2017 00:00;47845;29
2;1;685;01/07/2017 00:00;47846;67,5
2;1;685;01/07/2017 00:00;47850;194,35
2;1;685;01/07/2017 00:00;47853;46,8
2;1;685;01/07/2017 00:00;47855;59
2;1;685;01/07/2017 00:00;47859;134,3
2;1;685;01/07/2017 00:00;47865;295
2;1;685;01/07/2017 00:00;47868;18
2;1;685;01/07/2017 00:00;47871;140
2;1;685;01/07/2017 00:00;47872;41,5
2;1;685;01/07/2017 00:00;47876;796
2;1;685;01/07/2017 00:00;47877;105
2;1;685;01/07/2017 00:00;47879;240
2;1;685;01/07/2017 00:00;47881;66
2;1;685;01/07/2017 00:00;47882;68
2;1;685;01/07/2017 00:00;47884;71,6
2;1;685;01/07/2017 00:00;47886;189,08
2;1;685;01/07/2017 00:00;47888;10
2;1;685;01/07/2017 00:00;47889;75,5
2;1;685;01/07/2017 00:00;47895;315
2;1;685;01/07/2017 00:00;47897;261,81
2;1;685;01/07/2017 00:00;47899;215,88
2;1;685;01/07/2017 00:00;47901;120,45
2;1;685;01/07/2017 00:00;47905;102,5
2;1;685;01/07/2017 00:00;47907;40
2;1;685;01/07/2017 00:00;47908;19,8
2;1;685;01/07/2017 00:00;47912;250,7
2;1;685;01/07/2017 00:00;47915;24
2;1;685;01/07/2017 00:00;47917;38,87
2;1;685;01/07/2017 00:00;47919;46,48
2;1;685;01/07/2017 00:00;47920;50
2;1;685;01/07/2017 00:00;47922;505
2;1;685;01/07/2017 00:00;47925;95,76
2;1;685;01/07/2017 00:00;47927;500
2;1;685;01/07/2017 00:00;47930;124,6
2;1;685;01/07/2017 00:00;47932;132,8
2;1;685;01/07/2017 00:00;47936;19
2;1;685;01/07/2017 00:00;47937;50
2;1;685;01/07/2017 00:00;47940;875,8
2;1;685;01/07/2017 00:00;47945;105
2;1;685;01/07/2017 00:00;47950;237,8
2;1;685;01/07/2017 00:00;47964;50,5
2;1;685;01/07/2017 00:00;47966;105
2;1;685;01/07/2017 00:00;47967;54
2;1;685;03/07/2017 00:00;47981;65,5
2;1;685;03/07/2017 00:00;47985;509,95
2;1;685;03/07/2017 00:00;47986;93,45
2;1;685;03/07/2017 00:00;47987;17
2;1;685;03/07/2017 00:00;47988;184,86
2;1;685;03/07/2017 00:00;47990;19,8
2;1;685;03/07/2017 00:00;47993;350
2;1;685;03/07/2017 00:00;47996;108
2;1;685;03/07/2017 00:00;47998;131,87
2;1;685;03/07/2017 00:00;48000;69,5
2;1;685;03/07/2017 00:00;48001;29
2;1;685;03/07/2017 00:00;48002;108
2;1;685;03/07/2017 00:00;48005;126,9
2;1;685;03/07/2017 00:00;48009;155,75
2;1;685;03/07/2017 00:00;48010;387,54
2;1;685;03/07/2017 00:00;48012;35,8
2;1;685;03/07/2017 00:00;48013;285,4
2;1;685;03/07/2017 00:00;48015;145,5
2;1;685;03/07/2017 00:00;48016;197,5
2;1;685;03/07/2017 00:00;48017;81,12
2;1;685;03/07/2017 00:00;48018;71,3
2;1;685;03/07/2017 00:00;48019;137,04
2;1;685;03/07/2017 00:00;48020;78,52
2;1;685;03/07/2017 00:00;48021;68
2;1;685;03/07/2017 00:00;48022;303,15
2;1;685;03/07/2017 00:00;48023;47
2;1;685;03/07/2017 00:00;48024;197,84
2;1;685;04/07/2017 00:00;48025;27
2;1;685;04/07/2017 00:00;48026;360,08
2;1;685;04/07/2017 00:00;48027;22
2;1;685;04/07/2017 00:00;48028;39,9
2;1;685;04/07/2017 00:00;48029;115
2;1;685;04/07/2017 00:00;48030;51
2;1;685;04/07/2017 00:00;48031;210
2;1;685;04/07/2017 00:00;48032;159,8
2;1;685;04/07/2017 00:00;48033;65,87
2;1;685;04/07/2017 00:00;48034;14,3
2;1;685;04/07/2017 00:00;48035;105
2;1;685;04/07/2017 00:00;48036;29
2;1;685;04/07/2017 00:00;48037;110
2;1;685;04/07/2017 00:00;48038;420
2;1;685;04/07/2017 00:00;48039;124,6
2;1;685;04/07/2017 00:00;48042;1135
2;1;685;04/07/2017 00:00;48044;717
2;1;685;04/07/2017 00:00;48045;82,45
2;1;685;04/07/2017 00:00;48046;109,05
2;1;685;04/07/2017 00:00;48047;268,15
2;1;685;04/07/2017 00:00;48051;95,58
2;1;685;04/07/2017 00:00;48052;22,68
2;1;685;04/07/2017 00:00;48057;15
2;1;685;04/07/2017 00:00;48058;80,15
2;1;685;04/07/2017 00:00;48059;69,5
2;1;685;04/07/2017 00:00;48061;138,5
2;1;685;04/07/2017 00:00;48062;42
2;1;685;05/07/2017 00:00;48096;77,74
2;1;685;05/07/2017 00:00;48098;19,8
2;1;685;05/07/2017 00:00;48099;315
2;1;685;05/07/2017 00:00;48101;23,5
2;1;685;05/07/2017 00:00;48102;67
2;1;685;05/07/2017 00:00;48103;210
2;1;685;05/07/2017 00:00;48104;17
2;1;685;05/07/2017 00:00;48106;90
2;1;685;05/07/2017 00:00;48111;54
2;1;685;05/07/2017 00:00;48114;34
2;1;685;05/07/2017 00:00;48116;83,8
2;1;685;05/07/2017 00:00;48120;232
2;1;685;05/07/2017 00:00;48121;31,15
2;1;685;05/07/2017 00:00;48123;119,4
2;1;685;05/07/2017 00:00;48124;22
2;1;685;05/07/2017 00:00;48132;25,9
2;1;685;05/07/2017 00:00;48166;29
2;1;685;05/07/2017 00:00;48168;457,3
2;1;685;05/07/2017 00:00;48171;147,29
2;1;685;05/07/2017 00:00;48172;105
2;1;685;05/07/2017 00:00;48173;118
2;1;685;05/07/2017 00:00;48174;184
2;1;685;05/07/2017 00:00;48175;128,8
2;1;685;05/07/2017 00:00;48176;810
2;1;685;05/07/2017 00:00;48177;75
2;1;685;06/07/2017 00:00;48180;36
2;1;685;06/07/2017 00:00;48191;49
2;1;685;06/07/2017 00:00;48193;51
2;1;685;06/07/2017 00:00;48195;27
2;1;685;06/07/2017 00:00;48197;26,5
2;1;685;06/07/2017 00:00;48198;57,5
2;1;685;06/07/2017 00:00;48201;166,5
2;1;685;06/07/2017 00:00;48206;13
2;1;685;06/07/2017 00:00;48207;62,3
2;1;685;06/07/2017 00:00;48208;114,85
2;1;685;06/07/2017 00:00;48218;1721,5
2;1;685;06/07/2017 00:00;48219;27
