"seq_pre_venda";"cod_item";"qtd_item";"cod_unidade_venda";"val_unitario";"val_desconto_embutido";"val_desconto";"val_total"
39.579;38;1;12;31,14;0;0;31,14
39.579;403;1;2;105;0;0;105
41.536;37;5;10;38,87;0;0;194,35
41.536;381;1;2;42,96;0;0;42,96
41.536;1;1;2;105;0;0;105
41.536;403;1;2;105;0;0;105
35.092;52;2;5;27,1;0;0;54,2
35.092;53;1;5;25,9992;0;0;26
35.092;38;1;12;31,14;0;0;31,14
35.092;60;1;2;30,5;0;0;30,5
35.092;62;1;2;20;0;0;20
35.094;37;100;10;37,03;0;0;3703
35.090;25;30;7;21,9;0;0;657
35.093;36;24;10;36,8;0;0;883,2
35.093;37;171;10;36,8;0;0;6292,8
35.086;37;50;10;37,95;0;0;1897,5
35.086;36;20;10;38,87;0;0;777,4
44.269;52;1;5;26,5;0;0;26,5
44.269;62;1;2;22;0;0;22
44.269;60;1;2;30;0;0;30
44.269;15;1;5;60;0;0;60
44.269;7;1;2;68;0;0;68
44.898;31;6;7;17,64;0;0;105,84
41.539;99;2;12;37,74;0;0;75,48
44.898;26;6;7;19,08;0;0;114,48
44.898;257;1;5;89,88;0;0;89,88
44.898;104;1;5;69,48;0;0;69,48
41.535;7;10;2;64,8984;0;19,98;629
41.535;38;1;12;30,54;0;0;30,54
41.535;24;3;7;23,88;0;0;71,64
41.535;60;1;2;29,76;0;0;29,76
37.863;214;40;1;0,01;0;0;0,4
37.862;2;2;2;105;0;0;210
37.862;37;1;10;38,87;0;0;38,87
37.862;24;1;7;23,88;0;0;23,88
37.862;27;1;7;20;0;0;20
37.862;25;4;7;23,88;0;0;95,52
37.862;38;1;12;31,15;0;0;31,15
37.862;51;1;12;23,5;0;0;23,5
35.096;37;3;10;38,87;0;0;116,61
35.096;38;4;12;31,14;0;0;124,56
33.617;27;20;7;18,6;0;0;372
33.617;24;10;7;23,88;0;0;238,8
33.617;25;30;7;22,6;0;0;678
33.618;104;1;5;66;0;0;66
33.618;127;4;1;8,1;0;0;32,4
33.618;292;4;1;7,8;0;0;31,2
33.618;188;4;1;7,8;0;0;31,2
37.862;62;1;2;20;0;0;20
37.828;2;14;2;105;0;0;1470
37.828;1;6;2;105;0;0;630
37.865;127;1;5;101,4;0;0;101,4
36.096;188;1;5;89,2;0;0;89,2
36.096;38;4;12;31,15;0;0;124,6
36.095;25;50;7;21;0;0;1050
35.096;181;2;12;33;0;0;66
35.096;64;2;7;22,68;0;0;45,36
35.096;40;1;12;24,9;0;0;24,9
35.096;66;1;7;21,79;0;0;21,79
35.096;45;1;12;24,9;0;0;24,9
39.274;36;10;10;38,87;0;0;388,7
42.629;92;2;12;12,9;0;0;25,8
42.630;416;30;7;23,4;0;35,94;666,06
37.865;190;3;5;22,9;0;0;68,7
37.865;37;3;10;38,87;0;0;116,61
37.866;38;10;12;29,94;0;0;299,4
37.866;52;1;5;26,5;0;0;26,5
41.531;27;50;7;19,08;0;29,96;924,04
41.531;25;30;7;23,88;0;36;680,4
33.616;2;5;2;105;0;0;525
41.531;24;5;7;23,88;0;0;119,4
36.094;24;2;7;23,88;0;0;47,76
36.094;38;2;12;31,5;0;0;63
36.094;64;2;7;22,7;0;0;45,4
36.094;51;2;12;23,5;0;0;47
36.094;104;1;5;71;0;0;71
41.531;180;5;36;25,35;0;0;126,75
41.531;36;4;10;37,95;0;0;151,8
33.616;37;6;10;38,87;0;0;233,22
33.616;25;10;7;23,88;0;0;238,8
41.531;37;17;10;38,87;0;15,59;645,2
41.531;128;2;1;8,15;0;0;16,3
41.531;129;2;1;8,15;0;0;16,3
33.616;1;4;2;105;0;0;420
41.531;99;1;12;37,75;0;0;37,75
41.531;100;1;12;62,95;0;0;62,95
41.531;103;12;1;3,5;0;0;42
41.531;101;12;1;4,19166666666667;0;0;50,3
41.531;334;2;35;38,495;0;0;76,99
39.281;103;7;2;86;0;0;602
37.860;25;2000;7;20,16;0;0;40320
37.858;25;600;7;20,5;0;0;12300
44.268;51;5;12;23,5;0;0;117,5
44.268;44;2;12;23,5;0;0;47
41.532;27;10;7;19,08;0;1,2;189,6
37.868;157;2;5;54,9;0;0;109,8
37.868;105;2;29;53,4;0;0;106,8
41.557;403;10;2;105;0;20;1030
35.099;37;10;10;38,87;0;0;388,7
35.099;25;10;7;22,8;0;0;228
35.099;27;10;7;18,96;0;0;189,6
33.616;24;4;7;23,88;0;0;95,52
33.616;99;1;12;36,6;0;0;36,6
35.099;24;5;7;23,4;0;0;117
35.099;312;5;1;5,3;0;0;26,5
37.868;150;1;29;58,8;0;0;58,8
37.868;385;10;7;76,68;0;0;766,8
44.268;15;5;5;58,9992;0;5,1;289,9
44.268;36;5;10;38,87;0;0;194,35
44.268;24;5;7;23,88;0;0;119,4
44.268;25;10;7;23,4;0;0;234
44.268;156;4;1;7,5;0;0;30
44.268;104;6;1;5,79;0;0;34,74
41.538;25;30;7;23,88;0;32,24;684,16
35.095;7;1;2;68;0;0;68
37.870;60;4;2;30,5;0;0;122
41.538;24;5;7;23,88;0;0;119,4
41.538;385;1;7;76,68;0;0;76,68
41.538;333;1;5;130,8;0;0;130,8
41.538;133;1;5;97,8;0;0;97,8
41.538;208;1;7;33;0;0;33
44.268;188;6;5;88,9916666666667;0;0;533,95
44.268;292;6;1;7,99;0;0;47,94
44.267;25;50;7;23,4;0;89,97;1080,03
44.267;37;20;10;38,87;0;18,4;759
35.095;27;1;7;20,28;0;0;20,28
35.095;25;1;7;23,88;0;0;23,88
35.095;37;1;10;38,87;0;0;38,87
35.095;24;1;7;23,88;0;0;23,88
35.095;188;2;1;7,415;0;0;14,83
35.095;385;3;1;6,09;0;0;18,27
35.095;150;2;1;9,8;0;0;19,6
35.095;127;2;1;8,09;0;0;16,18
35.095;287;2;1;6;0;0;12
33.858;25;13;7;22,8;0;0;296,4
33.858;129;6;1;7,8;0;0;46,8
33.858;124;4;1;7,8;0;0;31,2
33.858;122;3;1;7,8;0;0;23,4
41.539;100;2;12;64,44;0;0;128,88
33.619;38;4;12;31,14;0;0;124,56
37.871;37;3;10;38,8833333333333;0;0;116,65
37.871;25;10;7;22,8;0;0;228
36.094;105;1;1;8,9;0;0;8,9
36.094;127;1;1;8,9;0;0;8,9
36.094;188;2;1;7,5;0;0;15
37.871;24;3;7;23,8833333333333;0;0;71,65
44.267;403;30;2;105;0;210;2940
44.267;283;2;7;29,88;0;0;59,76
44.267;1;5;2;105;0;20;505
44.267;24;20;7;23,88;0;21,59;456,01
44.267;183;1;35;107,76;0;0;107,76
44.267;268;5;7;21;0;0;105
44.267;384;5;5;19,8;0;0;99
44.267;20;1;35;71,76;0;0;71,76
44.267;347;2;5;69,5;0;0;139
44.267;15;10;5;58,9992;0;29,97;560,02
44.267;409;2;5;37,08;0;0;74,16
44.267;193;18;1;3,99;0;0;71,82
44.267;123;4;1;8,9;0;0;35,6
44.267;124;5;1;8,9;0;0;44,5
35.108;37;5;10;39;0;0;195
35.108;25;6;7;23,88;0;0;143,28
33.619;37;2;10;38,87;0;0;77,74
33.632;38;6;12;31,14;0;0;186,84
33.632;40;1;12;25;0;0;25
33.632;114;1;7;11;0;0;11
33.631;188;1;5;89;0;0;89
33.631;109;2;5;154,8;0;0;309,6
33.630;27;50;7;18,6;0;0;930
35.108;150;6;1;9,8;0;0;58,8
35.108;124;6;1;8,9;0;0;53,4
41.542;52;1;5;26,5;0;0;26,5
41.542;62;1;2;22;0;0;22
41.542;60;1;2;29,76;0;0;29,76
41.542;64;1;7;22,68;0;0;22,68
37.869;52;3;5;26,5;0;0;79,5
37.869;99;3;12;37,74;0;0;113,22
37.869;40;3;12;25,9;0;0;77,7
37.869;41;2;12;25,9;0;0;51,8
35.107;181;5;12;33;0;0;165
35.107;38;5;12;31,14;0;0;155,7
35.107;39;1;12;32,46;0;0;32,46
35.107;45;1;12;24,9;0;0;24,9
35.107;86;1;29;23,88;0;0;23,88
35.107;89;1;12;23,88;0;0;23,88
35.107;84;1;29;23,88;0;0;23,88
37.869;45;3;12;25,9;0;0;77,7
37.874;402;50;26;39,12;0;0;1956
37.873;157;20;5;54,9;0;0;1098
41.542;38;3;12;30,54;0;0;91,62
41.542;39;1;12;32,5;0;0;32,5
35.109;38;4;12;31,14;0;0;124,56
35.109;40;1;12;24,9;0;0;24,9
35.109;160;1;12;21,96;0;0;21,96
35.109;20;1;35;81,36;0;0;81,36
35.109;347;1;5;68,28;0;0;68,28
35.109;24;5;7;23,88;0;0;119,4
35.109;1;1;2;105;0;0;105
41.542;40;1;12;25,9;0;0;25,9
41.542;391;3;5;15,48;0;0;46,44
44.236;25;40;7;22,68;0;0;907,2
35.103;257;4;5;89;0;0;356
35.103;101;2;2;100,56;0;0;201,12
44.236;24;20;7;22,8;0;0;456
44.236;37;10;10;37,95;0;0;379,5
44.236;36;6;10;38,87;0;0;233,22
44.236;418;2;2;105;0;0;210
37.845;25;5;7;22,8;0;0;114
37.845;24;10;7;23,496;0;0;234,96
44.271;403;1;2;105;0;0;105
44.271;37;2;10;38,87;0;0;77,74
35.110;7;1;2;68;0;0;68
35.110;37;2;10;38,87;0;0;77,74
35.110;31;2;7;18,6;0;0;37,2
35.110;27;2;7;20,28;0;0;40,56
35.110;25;1;7;23,88;0;0;23,88
35.110;157;6;1;4,575;0;0;27,45
41.546;104;1;5;70;0;0;70
41.545;18;45;35;64,56;0;0;2905,2
35.101;24;5;7;23,88;0;0;119,4
35.101;27;5;7;19,8;0;0;99
35.101;64;1;7;22,68;0;0;22,68
35.101;79;1;7;16,68;0;0;16,68
35.101;26;2;7;19,08;0;0;38,16
35.101;38;2;12;31,14;0;0;62,28
35.101;40;1;12;24,9;0;0;24,9
41.541;178;2;7;29,88;0;0;59,76
41.541;14;2;5;59,9;0;0;119,8
41.541;404;1;5;31,08;0;0;31,08
41.541;27;5;7;19,08;0;0;95,4
37.853;40;20;12;24,9;0;0;498
33.620;62;2;2;16,99;0;0;33,98
37.853;41;10;12;24,9;0;0;249
37.853;66;20;7;21;0;0;420
37.853;45;5;12;25,896;0;0;129,48
37.853;38;30;12;29,94;0;0;898,2
37.853;64;80;7;21;0;0;1680
37.853;391;50;5;16,68;0;0;834
37.853;68;20;7;19,8;0;0;396
37.846;26;30;7;18,6;0;0;558
37.846;24;30;7;23;0;0;690
41.541;71;1;7;23,88;0;0;23,88
41.541;47;1;12;17,94;0;0;17,94
37.872;37;20;10;38,87;0;0;777,4
37.872;25;20;7;22,8;0;0;456
35.106;237;4;12;11,94;0;0;47,76
35.106;37;60;10;38,87;0;0;2332,2
35.091;102;10;35;138;0;0;1380
35.091;2;12;2;105;0;0;1260
35.100;15;6;5;60;0;0;360
35.100;24;15;7;23,88;0;0;358,2
37.872;36;5;10;38,87;0;0;194,35
37.872;24;7;7;23,88;0;0;167,16
37.872;27;20;7;18,48;0;0;369,6
33.620;159;2;12;23,9;0;0;47,8
33.620;38;5;12;31,14;0;0;155,7
33.620;181;2;12;33;0;0;66
33.620;52;3;5;25,9;0;0;77,7
37.856;25;20;7;21,96;0;0;439,2
37.856;37;20;10;38,87;0;0;777,4
37.856;27;20;7;18,48;0;0;369,6
41.541;68;1;7;21,48;0;0;21,48
41.541;262;1;5;58,9;0;0;58,9
41.541;64;1;7;22,68;0;0;22,68
41.541;306;4;1;10,4;0;0;41,6
41.541;333;2;1;10,9;0;0;21,8
37.875;37;10;10;38,87;0;0;388,7
37.875;15;5;5;60;0;0;300
37.875;177;2;36;23,85;0;0;47,7
41.541;99;1;12;37,74;0;0;37,74
41.541;100;1;12;62,94;0;0;62,94
36.341;105;1;1;8,9;0;0;8,9
36.341;290;4;1;3,99;0;0;15,96
36.344;25;2;7;23,88;0;0;47,76
36.344;24;1;7;23,88;0;0;23,88
35.100;7;4;2;70;0;0;280
35.100;31;5;7;18,8;0;0;94
35.100;181;10;12;33;0;0;330
35.100;39;1;12;32,6;0;0;32,6
35.100;40;2;12;24,9;0;0;49,8
33.620;60;1;2;29,76;0;0;29,76
33.620;127;5;1;8,09;0;0;40,45
33.620;24;2;7;23,88;0;0;47,76
35.100;41;1;12;25,5;0;0;25,5
35.100;26;10;7;19,08;0;0;190,8
35.100;101;2;2;100,56;0;0;201,12
33.621;37;9;10;38,87;0;0;349,83
33.621;25;15;7;22,8;0;0;342
33.621;38;3;12;31,14;0;0;93,42
44.274;27;2;7;20,28;0;0;40,56
35.111;60;1;2;30;0;0;30
35.111;62;1;2;17;0;0;17
35.111;38;2;12;31,14;0;0;62,28
35.111;64;1;7;22,68;0;0;22,68
33.855;25;300;7;21,6;0;0;6480
33.855;37;60;10;38,64;0;0;2318,4
33.855;38;20;12;29,94;0;0;598,8
35.111;2;1;2;105;0;0;105
35.113;37;5;10;38,87;0;0;194,35
35.112;37;5;10;40;0;0;200
35.115;38;3;12;31,14;0;0;93,42
35.115;157;2;5;54,9;0;0;109,8
35.115;114;1;7;11;0;0;11
35.114;268;30;7;18,96;0;0;568,8
35.114;37;10;10;38,41;0;0;384,1
35.105;37;20;10;38,41;0;0;768,2
35.105;24;15;7;23,88;0;0;358,2
35.102;25;5;7;22,8;0;0;114
35.102;177;5;36;23,85;0;0;119,25
35.102;2;1;2;105;0;0;105
35.102;15;2;5;60;0;0;120
35.102;24;5;7;23,88;0;0;119,4
44.274;25;1;7;23,88;0;0;23,88
37.875;124;1;5;97,8;0;0;97,8
37.875;25;6;7;22,8;0;0;136,8
44.274;24;1;7;23,88;0;0;23,88
44.274;38;3;12;29,94;0;0;89,82
35.102;14;1;5;60;0;0;60
35.102;7;3;2;67,92;0;0;203,76
35.102;27;5;7;18,96;0;0;94,8
44.272;37;20;10;38,87;0;18,4;759
44.272;356;6;1;9,6;0;0;57,6
44.272;124;1;5;106,8;0;0;106,8
41.544;403;3;2;105;0;0;315
41.543;206;1;7;25,08;0;0;25,08
44.266;37;50;10;36,11;0;0;1805,5
44.266;25;80;7;22,2;0;0;1776
44.266;24;15;7;23,4;0;0;351
44.266;101;12;1;4,19;0;0;50,28
44.270;25;100;7;21,96;0;0;2196
41.551;24;858;7;21;0;0;18018
41.551;180;276;36;22,2;0;0;6127,2
41.551;402;300;26;35,92;0;0;10776
41.551;403;252;2;95;0;0;23940
41.550;1;294;2;93,5;0;0;27489
41.550;14;420;5;53;0;0;22260
41.567;18;13;35;64,56;0;0;839,28
41.543;178;1;7;29,88;0;0;29,88
41.543;404;1;5;31,08;0;0;31,08
41.543;190;1;5;22,9;0;0;22,9
41.543;157;1;5;54,9;0;0;54,9
37.878;7;2;2;67,9;0;0;135,8
37.878;262;3;1;4,92;0;0;14,76
37.878;155;1;1;5;0;0;5
37.878;188;1;1;7,42;0;0;7,42
44.984;7;2;2;64,898;0;0;129,8
44.984;14;1;5;58,999;0;0;59
44.984;36;2;10;38,87;0;0;77,74
44.979;418;1;2;105;0;0;105
44.979;403;1;2;105;0;0;105
44.979;5;1;2;85;0;0;85
44.988;14;3;5;59;0;0;177
44.990;290;10;35;59,76;0;0;597,6
44.272;100;1;12;62,94;0;0;62,94
44.273;180;30;36;25,35;0;22,51;737,99
42.905;416;30;7;23,4;0;0;702
44.271;418;1;2;105;0;0;105
41.547;52;1;5;26,5;0;0;26,5
41.547;38;1;12;30,54;0;0;30,54
41.547;60;1;2;30;0;0;30
41.547;104;1;5;69,5;0;0;69,5
41.548;104;2;5;69,48;0;0;138,96
44.275;15;5;5;58,9992;0;5;290
42.908;416;12;7;23,4;0;0;280,8
42.908;64;2;7;22,7;0;0;45,4
42.919;37;7;10;38,87;0;0;272,09
42.919;181;5;12;33;0;0;165
42.919;129;6;1;8,9;0;0;53,4
35.117;177;10;36;23,85;0;0;238,5
35.117;24;2;7;23,88;0;0;47,76
35.117;64;2;7;22,68;0;0;45,36
35.116;37;12;10;38,41;0;0;460,92
41.537;125;6;1;8,9;0;0;53,4
41.537;128;6;1;8,9;0;0;53,4
41.537;122;6;1;8,9;0;0;53,4
44.270;24;20;7;22,8;0;0;456
41.548;190;2;5;22,8;0;0;45,6
41.548;306;1;5;124,88;0;0;124,88
41.548;333;1;5;130,8;0;0;130,8
41.548;129;1;5;97,8;0;0;97,8
44.270;36;15;10;37,26;0;0;558,9
41.537;127;6;1;8,95;0;0;53,7
41.537;108;3;1;6,6;0;0;19,8
41.537;262;3;1;5,2;0;0;15,6
41.537;385;6;1;6,9;0;0;41,4
44.270;37;70;10;36,7;0;0;2569
41.552;37;5;10;38,87;0;0;194,35
44.894;52;1;5;27;0;0;27
44.894;60;1;2;30,5;0;0;30,5
44.894;62;1;2;21,998;0;0;22
44.278;25;200;7;23,4;0;504;4176
44.278;102;3;35;138;0;0;414
35.119;37;90;10;37,26;0;0;3353,4
44.278;101;1;2;100,56;0;0;100,56
35.104;37;10;10;38,87;0;0;388,7
35.104;25;35;7;22;0;0;770
42.632;47;15;12;17,94;0;0;269,1
42.632;99;2;12;37,74;0;0;75,48
42.632;100;1;12;62,94;0;0;62,94
42.631;114;5;7;10,992;0;0;54,96
42.631;115;10;7;10,5;0;0;105
42.631;22;3;35;81,36;0;0;244,08
42.631;54;1;7;39;0;0;39
44.283;214;30;1;2;0;0;60
44.280;418;3;2;105;0;0;315
44.280;403;5;2;101;0;0;505
44.281;3;5;2;69,84;0;0;349,2
44.279;37;90;10;36,34;0;0;3270,6
35.121;52;1;5;26,5;0;0;26,5
35.121;62;1;2;17;0;0;17
35.121;60;1;2;29,76;0;0;29,76
35.121;38;3;12;31,14;0;0;93,42
35.121;31;1;7;18,6;0;0;18,6
35.121;186;2;7;23,88;0;0;47,76
35.121;26;5;7;19,08;0;0;95,4
35.121;37;2;10;38,87;0;0;77,74
44.282;180;800;36;23,85;0;0;19080
44.316;15;2;5;60;0;0;120
44.316;60;1;2;30;0;0;30
44.316;62;1;2;22;0;0;22
44.371;403;4;2;105;0;0;420
44.371;418;2;2;105;0;0;210
33.623;25;5;7;22,8;0;0;114
33.623;24;5;7;23;0;0;115
33.623;26;5;7;19,08;0;0;95,4
33.623;20;1;35;71,76;0;0;71,76
33.614;64;2;7;22,68;0;0;45,36
33.614;76;2;12;12;0;0;24
33.614;25;2;7;23,88;0;0;47,76
33.614;24;1;7;23,88;0;0;23,88
33.614;27;1;7;20,28;0;0;20,28
33.614;37;2;10;38,87;0;0;77,74
33.614;160;1;12;21,96;0;0;21,96
33.614;159;1;12;23,898;0;0;23,9
33.624;24;10;7;23,88;0;0;238,8
33.624;177;10;36;23,85;0;0;238,5
33.624;25;20;7;22,68;0;0;453,6
33.624;283;3;7;30,9;0;0;92,7
41.559;37;5;10;38,87;0;0;194,35
41.559;38;5;12;30,54;0;0;152,7
36.098;2;2;2;105;0;0;210
36.098;152;1;5;144;0;0;144
41.557;25;5;7;23,88;0;0;119,4
33.624;124;1;5;93,48;0;0;93,48
41.556;177;25;36;24,75;0;18,75;600
41.549;24;50;7;23,88;0;60,06;1133,94
41.559;64;1;7;22,68;0;0;22,68
41.559;181;2;12;33;0;0;66
41.559;66;1;7;22,68;0;0;22,68
41.559;127;2;1;8,45;0;0;16,9
35.123;37;2;10;38,87;0;0;77,74
35.123;2;1;2;105;0;0;105
35.123;15;3;5;60;0;0;180
35.123;14;1;5;60;0;0;60
35.123;257;1;5;89;0;0;89
35.123;157;1;5;54,9;0;0;54,9
35.123;155;4;1;5;0;0;20
35.123;111;6;1;8;0;0;48
35.123;40;2;12;25,9;0;0;51,8
35.123;52;2;5;26,5;0;0;53
35.123;79;1;7;16,7;0;0;16,7
35.123;64;2;7;22,68;0;0;45,36
35.123;38;6;12;31,14;0;0;186,84
35.122;177;130;36;22,95;0;0;2983,5
35.097;38;30;12;29,94;0;0;898,2
35.097;177;100;36;23,85;0;0;2385
35.120;37;30;10;37,95;0;0;1138,5
35.120;25;40;7;21,6;0;0;864
35.118;124;6;1;7,79;0;0;46,74
35.118;356;6;1;9;0;0;54
35.118;129;6;1;7,79;0;0;46,74
35.118;128;6;1;7,79;0;0;46,74
35.118;122;6;1;7,79;0;0;46,74
35.118;123;6;1;7,79;0;0;46,74
35.118;168;1;12;18,99;0;0;18,99
35.118;170;1;12;18,99;0;0;18,99
35.118;334;1;35;38,496;0;0;38,5
35.118;101;12;1;4,19;0;0;50,28
35.118;25;35;7;21,9;0;0;766,5
35.118;24;3;7;23,88;0;0;71,64
35.126;7;1;2;67,92;0;0;67,92
35.126;37;3;10;38,87;0;0;116,61
35.126;2;2;2;105;0;0;210
35.125;104;6;1;5,5;0;0;33
35.125;1;1;2;105;0;0;105
35.125;2;1;2;105;0;0;105
35.125;24;1;7;23,88;0;0;23,88
35.125;25;3;7;23,88;0;0;71,64
35.125;62;1;2;17;0;0;17
41.555;38;15;12;30,54;0;0;458,1
35.124;51;4;12;23,5;0;0;94
35.124;44;2;12;23,5;0;0;47
35.124;38;3;12;31,14;0;0;93,42
35.127;25;150;7;21;0;0;3150
41.555;40;3;12;25,8966666666667;0;0;77,69
41.555;100;2;12;62,94;0;0;125,88
41.553;38;15;12;30,54;0;0;458,1
41.553;159;5;12;27,9;0;0;139,5
41.553;39;2;12;32,46;0;0;64,92
41.553;54;1;7;39;0;0;39
35.128;7;2;2;67,92;0;0;135,84
35.128;262;2;1;4,908;0;0;9,82
35.128;287;2;1;6;0;0;12
41.553;64;1;7;22,68;0;0;22,68
41.553;65;1;7;22,68;0;0;22,68
41.553;79;1;7;16,68;0;0;16,68
41.553;40;3;12;25,8966666666667;0;0;77,69
41.553;41;2;12;25,895;0;0;51,79
41.553;45;2;12;25,895;0;0;51,79
41.553;194;5;12;25,6;0;0;128
41.553;84;2;29;23,88;0;0;47,76
35.129;38;3;12;31,14;0;0;93,42
35.129;62;1;2;16,992;0;0;16,99
35.129;52;1;5;26,4996;0;0;26,5
35.129;80;1;7;16,5;0;0;16,5
35.129;92;1;12;12,9;0;0;12,9
41.553;87;1;12;23,88;0;0;23,88
35.130;7;2;2;67,92;0;0;135,84
35.130;27;1;7;20,28;0;0;20,28
41.553;89;2;12;23,88;0;0;47,76
41.553;101;12;1;4,19;0;0;50,28
41.558;216;5;18;8;0;0;40
41.562;403;1;2;105;0;0;105
35.131;2;2;2;105;0;0;210
35.131;1;1;2;105;0;0;105
41.562;7;1;2;65;0;0;65
41.562;37;2;10;38,87;0;0;77,74
35.133;37;4;10;38,87;0;0;155,48
33.625;27;3;7;20,3;0;0;60,9
33.625;52;1;5;25,9;0;0;25,9
33.625;62;1;2;17;0;0;17
33.625;25;1;7;23,88;0;0;23,88
33.625;7;1;2;67,92;0;0;67,92
33.625;104;1;1;5,5;0;0;5,5
33.627;177;30;36;24;0;0;720
33.627;20;3;35;71,76;0;0;215,28
41.568;189;6;7;27;0;0;162
41.568;160;4;12;21,96;0;0;87,84
41.565;15;10;5;60;0;0;600
41.554;24;10;7;23,88;0;0;238,8
33.626;2;1;2;105;0;0;105
33.626;37;1;10;39,1;0;0;39,1
33.626;25;1;7;23,88;0;0;23,88
33.626;36;2;10;39,56;0;0;79,12
33.626;1;1;2;105;0;0;105
33.626;24;1;7;23,88;0;0;23,88
33.626;38;3;12;31,14;0;0;93,42
33.626;62;1;2;17;0;0;17
33.628;37;3;10;38,87;0;0;116,61
33.628;177;4;36;23,85;0;0;95,4
33.629;26;11;7;19,8;0;0;217,8
33.582;2;6;2;105;0;0;630
33.582;1;3;2;105;0;0;315
33.582;347;6;5;70,4;0;0;422,4
33.634;4;1;2;105;0;0;105
33.634;37;5;10;38,87;0;0;194,35
35.136;66;1;7;21,8;0;0;21,8
35.136;79;1;7;17,2;0;0;17,2
35.136;65;1;7;22,9;0;0;22,9
35.136;62;1;2;20;0;0;20
35.136;54;1;7;39;0;0;39
42.631;39;3;12;32,46;0;0;97,38
35.134;37;1;10;38,87;0;0;38,87
35.134;7;1;2;70;0;0;70
42.631;40;1;12;25,896;0;0;25,9
41.554;37;5;10;38,87;0;0;194,35
35.132;7;10;2;67,92;0;0;679,2
41.554;403;25;2;105;0;0;2625
41.554;377;1;1;72,9;0;0;72,9
35.135;181;1;12;33;0;0;33
35.135;38;1;12;31,14;0;0;31,14
35.135;40;1;12;25,9;0;0;25,9
35.135;2;1;2;105;0;0;105
35.135;25;2;7;23,73;0;0;47,46
35.135;356;2;1;9;0;0;18
35.135;129;2;1;7,8;0;0;15,6
35.135;124;2;1;7,8;0;0;15,6
35.137;2;2;2;105;0;0;210
35.055;26;20;7;19,08;0;0;381,6
35.055;268;10;7;19,5;0;0;195
35.055;24;20;7;23,88;0;0;477,6
35.138;27;10;7;18,96;0;0;189,6
35.139;163;1;20;29,0016;0;0;29
35.009;25;50;7;21,5;0;0;1075
42.631;38;5;12;30,54;0;0;152,7
42.631;416;30;7;22,2;0;0;666
36.343;27;6;7;19,5;0;0;117
36.343;25;2;7;23,88;0;0;47,76
42.631;320;3;12;9;0;0;27
42.631;296;3;12;9;0;0;27
36.345;25;10;7;23,88;0;0;238,8
36.345;24;6;7;23,88;0;0;143,28
36.350;99;2;12;37,74;0;0;75,48
35.140;38;5;12;31,14;0;0;155,7
35.140;104;1;5;65,88;0;0;65,88
41.564;7;10;2;64,8984;0;19,98;629
41.563;37;100;10;38,87;0;207;3680
41.560;403;21;2;105;0;105;2100
41.566;15;40;5;57,9;0;36;2280
41.566;14;10;5;57;0;0;570
35.141;157;1;5;54,9;0;0;54,9
37.882;64;1;7;22,8;0;0;22,8
37.882;54;1;7;39;0;0;39
37.882;38;1;12;31,25;0;0;31,25
37.882;52;1;5;27,1;0;0;27,1
37.882;159;1;12;27,5;0;0;27,5
37.882;70;1;7;23,6;0;0;23,6
37.882;62;1;2;20;0;0;20
36.097;1;1;2;105;0;0;105
36.097;2;1;2;105;0;0;105
36.097;7;1;2;68;0;0;68
36.097;64;3;7;22,68;0;0;68,04
36.097;70;1;7;22,68;0;0;22,68
36.097;65;1;7;22,68;0;0;22,68
35.141;122;5;1;7,79;0;0;38,95
35.141;129;5;1;7,79;0;0;38,95
35.141;128;5;1;7,79;0;0;38,95
35.141;124;5;1;7,79;0;0;38,95
35.141;356;5;1;9;0;0;45
35.142;20;6;1;3,39;0;0;20,34
35.142;24;2;7;23,88;0;0;47,76
35.142;52;1;5;26,5;0;0;26,5
35.142;38;4;12;31,14;0;0;124,56
35.142;181;3;12;33;0;0;99
35.142;84;1;29;23,88;0;0;23,88
35.142;64;1;7;22,68;0;0;22,68
41.566;47;3;12;17,94;0;0;53,82
41.566;42;4;12;27,54;0;0;110,16
41.561;47;20;12;17,94;0;11,98;346,82
41.561;24;150;7;21,8;0;0;3270
35.144;25;5;7;23;0;0;115
35.144;27;5;7;19,08;0;0;95,4
35.144;64;3;7;22,68;0;0;68,04
35.144;52;3;5;26,5;0;0;79,5
35.144;68;2;7;21,48;0;0;42,96
35.143;27;10;7;18,96;0;0;189,6
41.569;159;10;12;27,9;0;0;279
41.569;51;8;12;23,5;0;0;188
41.569;38;10;12;30,54;0;0;305,4
41.569;40;1;12;25,9;0;0;25,9
41.569;65;1;7;22,7;0;0;22,7
42.634;52;2;5;27,1;0;0;54,2
42.634;62;1;2;21,998;0;0;22
42.634;38;2;12;31,15;0;0;62,3
42.636;37;3;10;38,87;0;0;116,61
42.636;47;1;12;18;0;0;18
37.881;367;100;5;21;0;0;2100
37.881;28;50;5;17,04;0;0;852
37.879;257;10;5;88,999;0;0;889,99
37.879;249;1;12;19,5;0;0;19,5
37.879;169;1;12;19,5;0;0;19,5
35.148;27;3;7;20,28;0;0;60,84
35.148;7;1;2;70;0;0;70
35.148;150;1;1;9,8;0;0;9,8
35.148;190;1;5;22,8;0;0;22,8
35.146;2;1;2;105;0;0;105
35.146;1;1;2;105;0;0;105
35.147;7;2;2;68;0;0;136
35.147;27;10;7;20,28;0;0;202,8
37.879;168;1;12;19,5;0;0;19,5
